CVR;Regnskabsår;Påtale (y/n);Antal påtaler;Kontrolår;Revisionsvirksomhed;CVR_Rev_VK;MNE 1
34609276;2013;1;1;2014;BEIERHOLM, STATSAUTORISERET REVISIONSPARTNERSELSKAB;32895468;mne8497
34609500;2014;0;0;2015;TORLUND, STATSAUTORISERET REVISIONSANPARTSSELSKAB;31165571;mne30121
34611246;2014;0;0;2015;SKOV REVISION REGISTRERET REVISIONSANPARTSSELSKAB;27525989;mne16912
34612137;2013;0;0;2014;ROESGAARD & PARTNERS STATSAUTORISERET REVISIONSAKTIESELSKAB;25802063;mne34501
34613842;2014;1;1;2015;FREJ REVISION, STATSAUTORISERET REVISIONSAKTIESELSKAB;34351961;mne25198
34614180;2013;0;0;2014;Bornholms Revision, Statsautoriserede revisorer;20542187;mne15625
34615101;2012/13;0;0;2014;HE REVISION REGISTRERET REVISIONSANPARTSSELSKAB;29404992;mne16345
34618755;2014;0;0;2015;Krøyer Pedersen Statsautoriserede Revisorer I/S;89224918;mne21392
34619387;2013;0;0;2014;DANSK REVISION HOLBÆK REGISTRERET REVISIONSPARTNERSELSKAB;28853343;mne7103
34619565;2013/14;1;6;2014;Revisoren.nu v/Charlotte V. Bjerre;25151674;mne12578
34623368;2013/14;0;0;2014;Secher v/Peter Secher;26361907;mne1309
34625239;2014;0;0;2015;Osmark ApS;27135730;mne9542
34625913;2013/14;0;0;2015;Excell Revision / Peter Steen Statsautoriseret Revisor;32428932;mne16626
34628351;2013;0;0;2014;ERIK REINSBORG REGISTRERET REVISIONSANPARTSSELSKAB;25491742;mne15465
34668949;2013;0;0;2014;BEIERHOLM, STATSAUTORISERET REVISIONSPARTNERSELSKAB;32895468;mne18546
34690014;2012/13;0;0;2014;SR REVISION GODKENDT REVISIONSAKTIESELSKAB;19536890;mne1167
34691215;2012/13;1;1;2014;POUL E SUNDSTRUP;72528417;mne9790
34692955;2013;1;1;2014;Heden & Fjorden I/S;21728446;mne2521
34693374;2012/13;0;0;2014;REVISIONSCENTRET I PADBORG ApS;25859766;mne1516
34694885;2013/14;1;1;2014;DANSK REVISION FREDERIKSSUND REGISTRERET REVISIONSANPARTSSELSKAB;86141019;mne739
34696748;2013/14;0;0;2015;LOU & KNUDSEN REGISTRERET REVISIONSANPARTSSELSKAB;31579325;mne851
34698791;2013;0;0;2015;DIN REVISOR ApS REGISTRERET REVISIONSSELSKAB;35407359;mne34273
34703604;2014;0;0;2015;REVISION OG RÅDGIVNINGSGRUPPEN REGISTRERET REVISIONSPARTNERSELSKAB;33771177;mne17363
34706085;2014;0;0;2015;Ole Hansen ApS;F4520;mne6568
34707545;2012/13;1;6;2014;BEIERHOLM, STATSAUTORISERET REVISIONSPARTNERSELSKAB;32895468;mne10409
34708193;2014;0;0;2015;JESS KIRCH ANDERSEN;18288389;mne15275
34710635;2015/16;0;0;2016;Revision Køge;28053665;mne3443
34711577;2015;0;0;2016;REVISORHUSET HINNERUP ApS;35679154;mne34464
34712174;2013/14;0;0;2015;ANDERSEN & VILLEMANN MIDT STATSAUTORISERET REVISIONSPARTNERSELSKAB;32326706;mne32181
34713782;2014;0;0;2015;HARBOE OG BILLE STATSAUTORISERET REVISIONSANPARTSSELSKAB;33649452;mne33208
34718202;2014;0;0;2015;TEAM REVISION REGISTRERET REVISIONSANPARTSSELSKAB;29423989;mne5764
34720002;2014;1;1;2015;REVISORERNE SKANDERBORG STATSAUTORISERET REVISIONSANPARTSSELSKAB;12549679;mne3602
34721548;2012/13;1;1;2014;REVISORHUSET HOLSTEBRO P/S;32341799;mne3189
34722102;2012/13;0;0;2014;N. J. MUNK-HANSEN ApS;29449163;mne1169
34725934;2013/14;1;3;2014;Lars Jeppesen;26923891;mne2889
34726604;2013;0;0;2014;PRO REVISION I/S;26385563;mne1150
34731497;2012/13;1;3;2014;STEEN FUGMANN GODKENDT REVISIONSANPARTSSELSKAB;35207422;mne2727
34732191;2012/13;1;5;2014;NÆRREVISION A/S;17524305;mne2320
34733147;2014/15;1;1;2015;Revision Kjellerup (tidl. Torben Jakobsen) ;72461312;mne5824
34735883;2014;1;4;2016;Deloitte, Statsautoriseret Revisionspartnerselskab;33963556;mne19691
34737274;2013/14;0;0;2014;Vedbæk Revision v/Lillian Hauermann Lindgreen;14262172;mne6735
34799962;2013;0;0;2014;Bendt Stendahl;86046717;mne1480
34800383;2012/13;1;4;2014;STEEN FUGMANN GODKENDT REVISIONSANPARTSSELSKAB;35207422;mne2727
34803889;2012/13;1;3;2014;JØRGEN LARSEN I/S;14678085;mne18049
34877041;2014/15;1;1;2015;Broernes Revision, Reg Revisorer V/Morten Rosenqvist;14310533;mne8108
34878803;2012/13;1;2;2014;K.E. Simonsen;19381102;mne8818
34880565;2014;0;0;2015;ANDERSEN & VILLEMANN MIDT STATSAUTORISERET REVISIONSPARTNERSELSKAB;32326706;mne32181
34881154;2013/14;0;0;2015;Redmark Statsautoriseret Revisionspartnerselskab  ;29442789;mne31487
34885370;2014;0;0;2015;LÆGERS & TANDLÆGERS REVISIONSKONTOR SJÆLLAND REGISTRERET REVISIONSAKTIESELSKAB;33877390;mne16875
34886695;2014;0;0;2015;VISTISEN & LUNDE STATSAUTORISERET REVISIONSPARTNERSELSKAB;35658432;mne31436
34892822;2013;0;0;2014;REVIØST REGISTRERET REVISIONSANPARTSSELSKAB;21164577;mne11349
34893926;2012/13;0;0;2014;One Revision Nord Statsautoriserede revisorer;35305890;mne34276
34896461;2013;0;0;2014;PRO REVISION I/S;26385563;mne7594
34897484;2013/14;0;0;2015;PIASTER REVISORERNE, STATSAUTORISERET REVISIONSAKTIESELSKAB;25160037;mne34123
34898189;2014;0;0;2015;OLE VESTERGAARD, STATSAUTORISERET REVISIONSAKTIESELSKAB;31501741;mne30213
34898707;2013;1;3;2014;Heden & Fjorden I/S;21728446;mne2521
34899509;2014;0;0;2015;EC Økonomi og regnskab;35926585;mne3452
34900531;2014/15;1;2;2015;Broernes Revision, Reg Revisorer V/Morten Rosenqvist;14310533;mne8108
34903905;2012/13;0;0;2014;AHJ REVISION REGISTRERET REVISOR ApS;27489559;mne5635
34909741;2013;0;0;2014;AAGE MAAGENSEN STATSAUTORISERET REVISIONSAKTIESELSKAB;12901038;mne26784
34937265;2014;0;0;2015;ECO REVISION ApS;35891986;mne33755
34951462;2014;0;0;2015;PIASTER REVISORERNE, STATSAUTORISERET REVISIONSAKTIESELSKAB;25160037;mne34123
35018379;2013;0;0;2014;JBC Revision v/Jørgen Christensen;25979907;mne16176
35019936;2013;0;0;2014;CENTRUMREVISION ApS;10580609;mne2399
35021310;2013/14;1;1;2015;PIASTER REVISORERNE, STATSAUTORISERET REVISIONSAKTIESELSKAB;25160037;mne29455
35025790;2014/15;1;1;2016;Deloitte, Statsautoriseret Revisionspartnerselskab;33963556;mne9942
35028250;2014;1;1;2015;NORDLAND REVISION-NORDLAND REGISTREREDE REVISORER ApS;25518942;mne17896
35031375;2014;0;0;2015;P.B. MATTHIESEN ApS;70697319;mne3109
35032959;2013;0;0;2014;REVISIONSCENTRET AABENRAA GODKENDTREVISIONSAKTIESELSKAB;29695636;mne17509
35038248;2014;0;0;2015;Aksel Christensen;18770407;mne10221
35039643;2013/14;0;0;2015;Bjarne Degerth;92943453;mne17058
35048324;2014;0;0;2015;ULLITS & WINTHER STATSAUTORISERET REVISIONSPARTNERSELSKAB;32093272;mne29531
35053735;2012/13;0;0;2014;DSH-REVISION ApS;19674193;mne3835
35139540;2014;0;0;2015;Multi Revision I/S;31929342;mne33698
35140131;2013;0;0;2015;RISSKOV REVISION STATSAUTORISERET REVISIONSAKTIESELSKAB;31574994;mne19690
35142207;2013;0;0;2014;JS REVISION, STATSAUTORISERET REVISIONSAKTIESELSKAB;30836081;mne28744
35142746;2013;0;0;2014;Østdansk Landboforening (tidl. Syd-Østsjællands Landboforening);20835400;mne166
35142924;2013;0;0;2014;REVISIONRY GODKENDT REVISIONSAKTIESELSKAB;26267439;mne2896
35144544;2014/15;0;0;2016;Deloitte, Statsautoriseret Revisionspartnerselskab;33963556;mne27762
35209115;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne10003
35209921;2014;0;0;2015;NORDLAND REVISION-NORDLAND REGISTREREDE REVISORER ApS;25518942;mne5673
35211187;2015;0;0;2016;Revision & Råd Statsautoriseret Revisionsaktieselskab;36923318;mne32801
35225285;2013;0;0;2015;Talkompagniet Statsautoriseret revisionsvirksomhed;33534841;mne33854
35226508;2014;0;0;2015;TT REVISION, STATSAUTORISERET REVISIONSAKTIESELSKAB;29168504;mne33231
35229809;2013;1;3;2014;Buller Tex Flemming Olsen registreret Revisions s.m.b.a.;32560164;mne4280
35242120;2014;0;0;2015;Døssing & Partnere Revisionsinteressentskab;54879911;mne32725
35242570;2014;0;0;2015;RAMSØ REVISIONSANPARTSSELSKAB;69061311;mne10922
35243216;2014;1;3;2015;BDO Statsautoriseret Revisionsaktieselskab ;20222670;mne31412
35243887;2014;1;1;2015;BGR (tidl. BGR Revision statsautoriseret revisionsvirksomhed v/Boye G. Rynord);20554401;mne26720
35244492;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne33681
35245286;2014;0;0;2015;BMK REVISION ApS;34702802;mne657
35245928;2014;1;3;2015;BDO Statsautoriseret Revisionsaktieselskab ;20222670;mne28824
35253750;2013;0;0;2014;DANSK REVISION HOLBÆK REGISTRERET REVISIONSPARTNERSELSKAB;28853343;mne5742
35255885;2014;0;0;2015;FER Fyn Erhvervsrevision I/S;21447587;mne10851
35381090;2013;1;3;2015;TIMEVISION FREDERIKSBERG GODKENDT REVISIONSAKTIESELSKAB;31943582;mne18599
35382143;2013/14;0;0;2015;REVISION OG RÅDGIVNINGSGRUPPEN REGISTRERET REVISIONSPARTNERSELSKAB;33771177;mne28752
35384464;2014;0;0;2015;REVISION OG RÅDGIVNINGSGRUPPEN REGISTRERET REVISIONSPARTNERSELSKAB;33771177;mne217
35385258;2012;0;0;2014;Trekroner Revision A/S;28991355;mne34455
35387692;2013;1;2;2015;BDO Statsautoriseret Revisionsaktieselskab ;20222670;mne32750
35388052;2013/14;0;0;2015;REVI-MIDT GODKENDT REVISIONSPARTNERSELSKAB;34480370;mne26645
35393927;2013;1;2;2014;REVISION KØBENHAVN GODKENDT REVISIONSPARTNERSELSKAB;34619654;mne692
35406670;2014;1;3;2015;Iversen & Hald;36115432;mne357
35407944;2013/14;1;4;2015;LOU REVISION REGISTRERET REVISIONSAKTIESELSKAB;31579309;mne3763
35409971;2013/14;0;0;2015;LOU REVISION REGISTRERET REVISIONSAKTIESELSKAB;31579309;mne28697
35414487;2013/14;0;0;2015;Flemming Johannsen, statsautoriseret revisor;31095018;mne9906
35468447;2014;0;0;2015;PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab ;33771231;mne8968
35472584;2013/14;1;4;2014;STEEN FUGMANN GODKENDT REVISIONSANPARTSSELSKAB;35207422;mne2727
35475346;2014;1;2;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne10003
35479864;2013/14;0;0;2015;KOVSTED & SKOVGÅRD, REVISION & RÅDGIVNING, STATSAUTORISERET REVISIONSAKTIESELSKAB;31262089;mne35437
35513485;2013/14;0;0;2015;Bidstrup Revision v/ Inge Bidstrup;17578235;mne18296
35513752;2014/15;1;1;2015;FER Fyn Erhvervsrevision I/S;21447587;mne6621
35514759;2014;0;0;2015;KRONEREVISION ApS;34719713;mne3362
35517774;2013/14;1;1;2015;MPB Consult v/Mathias Peder Attermann Brinch;30956400;mne369
35524576;2013/14;0;0;2015;REVI-MIDT GODKENDT REVISIONSPARTNERSELSKAB;34480370;mne5824
35530630;2013/14;0;0;2015;LÆGERS & TANDLÆGERS REVISIONSKONTOR SJÆLLAND REGISTRERET REVISIONSAKTIESELSKAB;33877390;mne16875
35775013;2013;1;1;2014;BENNY JENSEN A/S,STATSAUTORISERET REVISIONSVIRKSOMHED;17937987;mne9414
35983716;2013;1;1;2014;BEIERHOLM, STATSAUTORISERET REVISIONSPARTNERSELSKAB;32895468;mne27703
36074825;2014;0;0;2015;AC REVISION - REGISTRERET REVISIONSANPARTSSELSKAB;35050469;mne18323
36077085;2014/15;0;0;2016;Deloitte, Statsautoriseret Revisionspartnerselskab;33963556;mne10812
36104767;2014;0;0;2015;DLBR REVISION, GODKENDT REVISIONSANPARTSSELSKAB;32451195;mne33755
36212810;2014;0;0;2015;LUNI REVISION I/S;17811371;mne3283
36421312;2013/14;0;0;2014;W. KRAGH A/S, STATSAUTORISEREDE REVISORER;16206407;mne31483
36444096;2014;0;0;2015;PJ REVISION STATSAUTORISERET REVISIONSANPARTSSELSKAB;33861044;mne8936
36469528;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne19718
36481315;2015;0;0;2016;REVISORHUSET HINNERUP ApS;35679154;mne34464
36805110;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne16652
36916656;2014;0;0;2015;KVALITETSREVISION GODKENDT REVISIONSPARTNERSELSKAB;36480254;mne34329
37110221;2014;0;0;2015;EC Økonomi og regnskab;35926585;mne3452
37299898;2013;1;2;2014;SØBY REVISORER A/S STATSAUTORISEREDE REVISORER;19125742;mne2272
37752517;2015;0;0;2016;KPMG, Statsautoriseret Revisionspartnerselskab;25578198;mne9368
37931616;2012;0;0;2014;WOIREMOSE & PARTNER REGISTRERET REVISIONSANPARTSSELSKAB;25735560;mne11637
38344617;2014;0;0;2015;KOVSTED & SKOVGÅRD, REVISION & RÅDGIVNING, STATSAUTORISERET REVISIONSAKTIESELSKAB;31262089;mne1074
39176513;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne1881
39325128;2013;0;0;2014;DAMGAARD & ENEVOLDSEN REGISTRERET REVISIONSAKTIESELSKAB;24257770;mne1036
39328917;2013;0;0;2014;HAAMANN A/S, STATSAUTORISEREDE REVISORER;24256995;mne30203
39507412;2013;0;0;2014;GRANT THORNTON,STATSAUTORISERET REVISIONSPARTNERSELSKAB;34209936;mne9516
29776679;2013;1;1;2014;REVIØST REGISTRERET REVISIONSANPARTSSELSKAB;21164577;mne11349
40098216;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne10566
41271515;2014;1;4;2015;PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab ;33771231;mne10030
41996412;2012/13;1;2;2014;BEIERHOLM, STATSAUTORISERET REVISIONSPARTNERSELSKAB;32895468;mne2310
42108812;2012/13;1;2;2014;REVISION KØBENHAVN GODKENDT REVISIONSPARTNERSELSKAB;34619654;mne692
42578118;2012/13;0;0;2014;GRANT THORNTON,STATSAUTORISERET REVISIONSPARTNERSELSKAB;34209936;mne28679
42625728;2014;1;1;2015;BDO Statsautoriseret Revisionsaktieselskab ;20222670;mne6392
42907111;2014;0;0;2015;OBK REVISION REGISTRERET REVISOR ApS;68216214;mne718
42997811;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne23254
43499815;2013;0;0;2014;Heden & Fjorden I/S;21728446;mne17960
43927515;2012/13;1;1;2014;AAGE MAAGENSEN STATSAUTORISERET REVISIONSAKTIESELSKAB;12901038;mne26784
44318415;2012/13;1;1;2014;BEIERHOLM, STATSAUTORISERET REVISIONSPARTNERSELSKAB;32895468;mne10408
45067955;2013;0;0;2014;TORBEN JENSEN GODKENDT REVISIONSANPARTSSELSKAB;27521975;mne16440
45195856;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne9883
45349918;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne1155
45364216;2014;1;1;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne10705
45520218;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne10534
45657310;2013/14;0;0;2014;midt revision;28397216;mne7491
45963128;2015;1;1;2016;KPMG, Statsautoriseret Revisionspartnerselskab;25578198;mne32169
47811716;2013;0;0;2014;NÆRREVISION A/S;17524305;mne18146
48248713;2013;1;4;2014;BEIERHOLM, STATSAUTORISERET REVISIONSPARTNERSELSKAB;32895468;mne9940
48848818;2014;1;1;2015;J. AARØE STATSAUTORISERET REVISIONSANPARTSSELSKAB;34058059;mne2274
48945015;2014;1;2;2015;HALLERUP OG CO.;16509388;mne7176
49386818;2014;0;0;2015;Krøyer Pedersen Statsautoriserede Revisorer I/S;89224918;mne31444
49619812;2015;0;0;2016;Deloitte, Statsautoriseret Revisionspartnerselskab;33963556;mne10777
49632916;2013;0;0;2014;BEIERHOLM, STATSAUTORISERET REVISIONSPARTNERSELSKAB;32895468;mne9076
49858817;2013;0;0;2014;JL REVISION V/JES LARSEN;11286380;mne834
49879210;2014;1;1;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne9401
50131912;2014;1;2;2015;BDO Statsautoriseret Revisionsaktieselskab ;20222670;mne2906
50667413;2013/14;0;0;2014;BDO Statsautoriseret Revisionsaktieselskab (2012);20222670;mne2321
51505719;2013/14;0;0;2014;NOE & KIRKEGAARD, REGISTREREDE REVISORER A/S;15050586;mne7190
51852516;2013;0;0;2014;BYRIEL SAND/ KIRSTEN BYRIEL SAND;93602455;mne8715
52846714;2013;0;0;2014;JL REVISION V/JES LARSEN;11286380;mne834
53141919;2015;0;0;2016;REVISIONSCENTRET TØNDER/SKÆRBÆK, GODKENDT REVISIONSAKTIESELSKAB;26812372;mne5657
53520413;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne32732
53699111;2014;1;1;2015;J. AARØE STATSAUTORISERET REVISIONSANPARTSSELSKAB;34058059;mne2274
53699510;2013;1;14;2014;WYRWIK STATSAUTORISERET REVISIONSANPARTSSELSKAB;16563579;mne6247
53833012;2013/14;1;1;2015;FREJ REVISION, STATSAUTORISERET REVISIONSAKTIESELSKAB;34351961;mne25198
55077517;2012/13;1;1;2014;JBC Revision v/Jørgen Christensen;25979907;mne16176
55160619;2013;1;7;2014;LYNGEN REVISORERNE, STATSAUTORISERET REVISIONSANPARTSSELSKAB;28849540;mne18500
55444811;2013/14;0;0;2014;REVISIONSHUSET I HOLBÆK ApS;87948412;mne395
55660018;2014;0;0;2015;PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab ;33771231;mne26693
56416218;2013/14;0;0;2014;ROESGAARD & PARTNERS STATSAUTORISERET REVISIONSAKTIESELSKAB;25802063;mne33225
56759514;2014;0;0;2015;PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab ;33771231;mne9291
57397519;2011/12;0;0;2014;AAGE MAAGENSEN STATSAUTORISERET REVISIONSAKTIESELSKAB;12901038;mne550
57613319;2012/13;0;0;2014;bp-revision v/Bent Pedersen;15735376;mne10769
57765313;2013;0;0;2014;Bornholms Revision, Statsautoriserede revisorer;20542187;mne15625
58180912;2015;0;0;2016;Deloitte, Statsautoriseret Revisionspartnerselskab;33963556;mne25299
58508918;2014;0;0;2015;BDO Statsautoriseret Revisionsaktieselskab ;20222670;mne3106
58746428;2013;0;0;2014;NYBORG ERHVERVSREVISION ApS REGISTREREDE REVISORER;30546792;mne5505
58811211;2014;0;0;2015;ULLITS & WINTHER STATSAUTORISERET REVISIONSPARTNERSELSKAB;32093272;mne27708
59426915;2013/14;0;0;2014;BDO Statsautoriseret Revisionsaktieselskab (2012);20222670;mne28683
59452819;2012/13;0;0;2014;MOGENS MØLLER NIELSEN;10261279;mne7491
30580133;2013;1;3;2014;HvidebækRevisoren;28931581;mne2049
60055912;2013/14;1;2;2014;Revisionskontoret Iversen/ Hedegaard;10019699;mne474
60293619;2012;0;0;2014;GRANT THORNTON,STATSAUTORISERET REVISIONSPARTNERSELSKAB;34209936;mne9285
60575118;2012/13;0;0;2014;UNIK-REVISION, OTTERUP REGISTRERETREVISIONSANPARTSSELSKAB;17128973;mne11062
61056416;2015;0;0;2016;KPMG, Statsautoriseret Revisionspartnerselskab;25578198;?
61612815;2012/13;0;0;2014;GLB REVISION, STATSAUTORISEREDE REVISORER A/S;30821963;mne8205
61786414;2014;0;0;2015;R-vision stataut revisorer Thomas Møllgaard;25107020;mne10123
62670215;2015;0;0;2016;Deloitte, Statsautoriseret Revisionspartnerselskab;33963556;mne9664
62693517;2012/13;1;2;2014;HAAMANN A/S, STATSAUTORISEREDE REVISORER;24256995;mne30203
62816414;2014;0;0;2015;PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab ;33771231;mne21404
63401528;2013;0;0;2014;LP Revision & Rådgivning (tidl. LEON PINHOLT);16368342;mne10726
63918415;2013;1;3;2014;LANDBOTHY;41946717;mne464
65305216;2014;0;0;2015;PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab ;33771231;mne23371
65364352;2012;0;0;2014;REVISIONSCENTRET AABENRAA GODKENDTREVISIONSAKTIESELSKAB;29695636;mne17509
65376814;2013;0;0;2014;GREEN REVISION REGISTRERET REVISIONSAKTIESELSKAB;10895189;mne415
65390256;2013;0;0;2014;W. Bach Nørgaard v/Peter Krog Christoffersen;18192195;mne16030
65746018;2015;0;0;2016;Deloitte, Statsautoriseret Revisionspartnerselskab;33963556;mne10777
65766116;2013;0;0;2014;REVISION 2 A/S;16968137;mne1056
66104915;2013/14;0;0;2015;Toft Revision Registreret Revisionsfirma v/Kim Toft;20868546;mne16258
66190218;2013;0;0;2014;GRANT THORNTON,STATSAUTORISERET REVISIONSPARTNERSELSKAB;34209936;mne10728
66211118;2012/13;1;3;2014;BEIERHOLM, STATSAUTORISERET REVISIONSPARTNERSELSKAB;32895468;mne21558
66590119;2015;0;0;2016;Deloitte, Statsautoriseret Revisionspartnerselskab;33963556;mne10944
66655318;2014;0;0;2015;VISTISEN & LUNDE STATSAUTORISERET REVISIONSPARTNERSELSKAB;35658432;mne31436
66663914;2013;0;0;2014;Axel Gram I/S;16645699;mne859
67096916;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne28603
67131517;2013;0;0;2014;DANSK REVISION FREDERIKSSUND REGISTRERET REVISIONSANPARTSSELSKAB;86141019;mne12506
69089712;2014;0;0;2015;Redmark Statsautoriseret Revisionspartnerselskab  ;29442789;mne9201
69707912;2013;0;0;2014;KALLERMANN REVISION A/S STATSAUTORISERET REVISIONSFIRMA;30195264;mne19716
69840612;2014;0;0;2015;Sønderjysk Landboforening;47437113;mne3153
69927815;2012/13;0;0;2014;REVISION- OG REGNSKABSKONTORET ApSREGISTREREDE REVISORER;28902867;mne7435
69951716;2014;0;0;2015;KIRK REVISIONSPARTNERSELSKAB;35642781;mne302
70173913;2014;0;0;2015;ELISABETH JESSEN;11113575;mne2923
33253982;2012;0;0;2014;KJELD LINNEBJERG REGISTRERET REVISIONSANPARTSSELSKAB;15587008;mne959
70432528;2014/15;0;0;2016;MOGENS KIBSGAARD. STATSAUTORISERETREVISIONSANPARTSSELSKAB;67425618;mne8311
70587114;2014;0;0;2015;Krøyer Pedersen Statsautoriserede Revisorer I/S;89224918;mne5904
70657228;2014;0;0;2015;ALBJERG STATSAUTORISERET REVISIONSPARTNERSELSKAB;35382879;mne16567
70725517;2012/13;1;4;2014;IB KOLD-CHRISTENSEN REGISTRERET REVISOR ApS;13481040;mne883
70753618;2014;0;0;2015;EDELBO STATSAUTORISERET REVISIONSPARTNERSELSKAB;35486178;mne11737
70994313;2012/13;0;0;2014;GRANT THORNTON,STATSAUTORISERET REVISIONSPARTNERSELSKAB;34209936;mne10728
71051218;2014;0;0;2015;Døssing & Partnere Revisionsinteressentskab;54879911;mne33775
71135519;2013;0;0;2014;BN REVISION REGISTRERET REVISIONSANPARTSSELSKAB;46906012;mne9044
71150917;2014;0;0;2015;Krøyer Pedersen Statsautoriserede Revisorer I/S;89224918;mne32792
71207919;2012/13;1;3;2014;danrevi Assens v/registreret revisor Per Johansen;17632841;mne2959
71248917;2013/14;0;0;2014;REVISORSAMARBEJDET REVISAM, REGISTRERET REVISIONSANPARTSSELSKAB;25901266;mne266
71271919;2014;0;0;2015;DLBR REVISION, GODKENDT REVISIONSANPARTSSELSKAB;32451195;mne33755
71290018;2015;0;0;2016;Revision & Råd Statsautoriseret Revisionsaktieselskab;36923318;mne9638
71305015;2014;0;0;2015;J.K. - REVISION V/JOHN KOFOED;46677714;mne8457
71340619;2013/14;0;0;2014;REVISIONSCENTRALEN I NØRRE ALSLEV ApS;71274012;mne487
71402711;2014;0;0;2015;ROBÆK GODKENDT REVISIONSAKTIESELSKAB;33946406;mne28602
71433919;2013/14;0;0;2015;LOU REVISION REGISTRERET REVISIONSAKTIESELSKAB;31579309;mne30250
71879011;2013;1;6;2014;ERIK JØRGENSEN;48732313;mne8314
72281918;2014;0;0;2015;VIACOUNT ApS REGISTRERET REVISIONSSELSKAB;34731764;mne8726
72298314;2014;0;0;2015;REVISION ROSENDAL;30427483;mne7646
73013712;2013;0;0;2014;DANSK REVISION AALBORG REGISTRERET REVISIONSAKTIESELSKAB;17835998;mne467
73109310;2013;1;8;2014;SØBY REVISORER A/S STATSAUTORISEREDE REVISORER;19125742;mne8942
73247713;2014;1;3;2015;BDO Statsautoriseret Revisionsaktieselskab ;20222670;mne9391
73428513;2014;0;0;2015;REVISORKOMPAGNIET GODKENDT REVISIONSANPARTSSELSKAB;34045607;mne110
73461510;2013/14;0;0;2014;EGTVED REVISIONSKONTOR A/S;27910165;mne2506
73479819;2013/14;0;0;2014;Bornholms Revision, Statsautoriserede revisorer;20542187;mne15625
73636914;2013;0;0;2014;RINGKØBING AMTS REVISION ApS;28490437;mne2761
73730317;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne23254
74033512;2013/14;0;0;2015;REVISION KØBENHAVN STATSAUTORISERET REVISIONSANPARTSSELSKAB VBR;34452342;mne1459
74541119;2014;0;0;2015;Ernst & Young P/S   ( Inkl. Ernst & Young Grønland);30700228;mne27701
74728928;2014/15;0;0;2016;REVISIONSCENTRET TØNDER/SKÆRBÆK, GODKENDT REVISIONSAKTIESELSKAB;26812372;mne5657
74770118;2012/13;1;2;2014;NOE & KIRKEGAARD, REGISTREREDE REVISORER A/S;15050586;mne17536
75120818;2015;0;0;2016;Revision & Råd Statsautoriseret Revisionsaktieselskab;36923318;mne32801
75137613;2015/16;1;1;2016;KPMG, Statsautoriseret Revisionspartnerselskab;25578198;mne34283
75170416;2013/14;1;3;2014;IB KOLD-CHRISTENSEN REGISTRERET REVISOR ApS;13481040;mne883
75318219;2014;1;2;2015;BDO Statsautoriseret Revisionsaktieselskab ;20222670;mne2321
75664214;2014;1;3;2015;Iversen & Hald;36115432;mne357
75736215;2014;1;1;2015;ELLEY REVISION. REGISTRERET REVISIONSANPARTSSELSKAB;10938694;mne3531
75955510;2014;1;1;2015;FER Fyn Erhvervsrevision I/S;21447587;mne6621
76148910;2013;1;1;2014;Michael Kappelhøj Registreret Revisor;18485907;mne8405
76344914;2013/14;0;0;2014;RB REVISION. REGISTRERET REVISORANPARTSSELSKAB;21706833;mne962
76349819;2013;0;0;2014;FLEMMING PARSHOLT;11082432;mne10711
76351112;2014;0;0;2015;ALBJERG STATSAUTORISERET REVISIONSPARTNERSELSKAB;35382879;mne32774
76378312;2013/14;0;0;2015;REVISORTEAMET.DK ApS;31634466;mne12086
76546614;2013;0;0;2014;BAKER TILLY DENMARK GODKENDT REVISIONSPARTNERSELSKAB;35257691;mne3399
76654611;2012/13;0;0;2014;POUL REXEN THOMSEN ApS;81127115;mne9432
76818312;2013/14;0;0;2014;FINN ELLGAARD;15935243;mne10143
